,text,created_at,retweet_count,favorite_count,is_retweet
6911,Working hard thank you! https://t.co/tnuHnw8kll,2019-02-08 20:10:00,28349.0,135062.0,False
6912,Deepest sympathies to Congresswoman Debbie Dingell and the entire family of John Dingell. Longest serving Congressman in Country’s history which if people understand politics means he was very smart. A great reputation and highly respected man.,2019-02-08 20:13:00,10668.0,66450.0,False
6913,I was a big fan of Frank Robinson both as a great player and man. He was the first African American manager in baseball and was highly respected at everything he did. He will he missed!,2019-02-08 20:15:00,17978.0,115678.0,False
6914,My representatives have just left North Korea after a very productive meeting and an agreed upon time and date for the second Summit with Kim Jong Un. It will take place in Hanoi Vietnam on February 27 &amp; 28. I look forward to seeing Chairman Kim &amp; advancing the cause of peace!,2019-02-09 00:33:00,24915.0,115719.0,False
6915,North Korea under the leadership of Kim Jong Un will become a great Economic Powerhouse. He may surprise some but he won’t surprise me because I have gotten to know him &amp; fully understand how capable he is. North Korea will become a different kind of Rocket - an Economic one!,2019-02-09 00:50:00,30286.0,141894.0,False
6916,It was great meeting some of our outstanding young military personnel who were wounded in both Syria and Afghanistan. Their wounds are deep but their spirit is sooo high. They will recoverer &amp; be back very soon. America loves them. Walter Reed Hospital is AMAZING - Thank you all!,2019-02-09 13:56:00,24562.0,136095.0,False
6917,The Democrats in Congress yesterday were vicious and totally showed their cards for everyone to see. When the Republicans had the Majority they never acted with such hatred and scorn! The Dems are trying to win an election in 2020 that they know they cannot legitimately win!,2019-02-09 14:30:00,24126.0,101102.0,False
6918,We have a great economy DESPITE the Obama Administration and all of its job killing Regulations and Roadblocks. If that thinking prevailed in the 2016 Election the U.S. would be in a Depression right now! We were heading down and don’t let the Democrats sound bites fool you!,2019-02-09 14:36:00,26522.0,112940.0,False
6927,The Democrats just don’t seem to want Border Security. They are fighting Border Agents recommendations. If you believe news reports they are not offering much for the Wall. They look to be making this a campaign issue. The Wall will get built one way or the other!,2019-02-09 22:02:00,26111.0,113016.0,False
6928,Today Elizabeth Warren sometimes referred to by me as Pocahontas joined the race for President. Will she run as our first Native American presidential candidate or has she decided that after 32 years this is not playing so well anymore? See you on the campaign TRAIL Liz!,2019-02-09 22:54:00,38974.0,194893.0,False
6929,I think it is very important for the Democrats to press forward with their Green New Deal. It would be great for the so-called “Carbon Footprint” to permanently eliminate all Planes Cars Cows Oil Gas &amp; the Military - even if no other country would do the same. Brilliant!,2019-02-09 23:21:00,40850.0,176043.0,False
6930,Senator Richard Burr The Chairman of the Senate Intelligence Committee just announced that after almost two years more than two hundred interviews and thousands of documents they have found NO COLLUSION BETWEEN TRUMP AND RUSSIA! Is anybody really surprised by this?,2019-02-10 12:41:00,29138.0,122075.0,False
6931,African Americans are very angry at the double standard on full display in Virginia!,2019-02-10 14:53:00,22302.0,105713.0,False
6932,Gallup Poll: “Open Borders will potentially attract 42 million Latin Americans.” This would be a disaster for the U.S. We need the Wall now!,2019-02-10 15:24:00,23965.0,102135.0,False
6933,I don’t think the Dems on the Border Committee are being allowed by their leaders to make a deal. They are offering very little money for the desperately needed Border Wall &amp; now out of the blue want a cap on convicted violent felons to be held in detention!,2019-02-10 16:17:00,22663.0,88027.0,False
6934,It was a very bad week for the Democrats with the GREAT economic numbers The Virginia disaster and the State of the Union address. Now with the terrible offers being made by them to the Border Committee I actually believe they want a Shutdown. They want a new subject!,2019-02-10 16:24:00,22995.0,100277.0,False
6935,The media was able to get my work schedule something very easy to do but it should have been reported as a positive not negative. When the term Executive Time is used I am generally working not relaxing. In fact I probably work more hours than almost any past President.....,2019-02-10 18:27:00,24403.0,124602.0,False
6936,....The fact is when I took over as President our Country was a mess. Depleted Military Endless Wars a potential War with North Korea V.A. High Taxes &amp; too many Regulations Border Immigration &amp; HealthCare problems &amp; much more. I had no choice but to work very long hours!,2019-02-10 18:39:00,28480.0,141025.0,False
6937,“President is on sound legal ground to declare a National Emergency. There have been 58 National Emergencies declared since the law was enacted in 1976 and 31 right now that are currently active so this is hardly unprecedented.” Congressman @tommcclintock,2019-02-10 21:46:00,23268.0,89649.0,False
6938,The Border Committee Democrats are behaving all of a sudden irrationally. Not only are they unwilling to give dollars for the obviously needed Wall (they overrode recommendations of Border Patrol experts) but they don’t even want to take muderers into custody! What’s going on?,2019-02-10 21:54:00,30532.0,115623.0,False
6939,Well it happened again. Amy Klobuchar announced that she is running for President talking proudly of fighting global warming while standing in a virtual blizzard of snow ice and freezing temperatures. Bad timing. By the end of her speech she looked like a Snowman(woman)!,2019-02-10 22:04:00,33153.0,168664.0,False
6942,The U.S. will soon control 100% of ISIS territory in Syria. @CNN (do you believe this?).,2019-02-10 22:28:00,21396.0,106189.0,False
6944,“Fact checkers have become Fake News.” @JesseBWatters   So True!,2019-02-11 12:41:00,17337.0,84886.0,False
6945,No president ever worked harder than me (cleaning up the mess I inherited)!,2019-02-11 12:43:00,33025.0,192078.0,False
6946,The Democrats do not want us to detain or send back criminal aliens! This is a brand new demand. Crazy!,2019-02-11 13:18:00,30961.0,129159.0,False
6947,The Democrats are so self righteous and ANGRY! Loosen up and have some fun. The Country is doing well!,2019-02-11 14:19:00,32012.0,150511.0,False
6948,Will be heading to El Paso very soon. Big speech on Border Security and much else tonight. Tremendous crowd! See you later!,2019-02-11 16:03:00,20718.0,108020.0,False
6949,https://t.co/LpR2JkYLcW,2019-02-11 19:33:00,23069.0,97748.0,False
6950,40 years of corruption. 40 years of repression. 40 years of terror. The regime in Iran has produced only #40YearsofFailure. The long-suffering Iranian people deserve a much brighter future. https://t.co/bA8YGsw9LA,2019-02-11 19:58:00,23865.0,92967.0,False
6951,۴۰ سال فساد. ۴۰ سال سرکوب. ۴۰ سال ترور. رژیم ایران فقط موجب #چهل_سال_شکست شده است. مردم ایران که مدتهاست در رنجند شایسته آینده روشن تری هستند https://t.co/nKMQCHQFCZ,2019-02-11 19:58:00,20196.0,74534.0,False
6952,Coal is an important part of our electricity generation mix and @TVAnews should give serious consideration to all factors before voting to close viable power plants like Paradise #3 in Kentucky!,2019-02-11 22:03:00,19008.0,88306.0,False
6954,We are fighting for all Americans from all backgrounds of every age race religion birthplace color &amp; creed. Our agenda is NOT a partisan agenda – it is the mainstream common sense agenda of the American People. Thank you El Paso Texas - I love you! https://t.co/4Lz4PUwKzV,2019-02-12 03:52:00,33944.0,138526.0,False
6957,Beautiful evening in El Paso Texas last night. God Bless the USA! https://t.co/trqA75KxLN,2019-02-12 16:35:00,23664.0,116264.0,False
6958,Was just presented the concept and parameters of the Border Security Deal by hard working Senator Richard Shelby. Looking over all aspects knowing that this will be hooked up with lots of money from other sources....,2019-02-12 23:47:00,19488.0,100861.0,False
6959,....Will be getting almost $23 BILLION for Border Security. Regardless of Wall money it is being built as we speak!,2019-02-12 23:47:00,25238.0,122922.0,False
6960,Thank you to @MSNBC! https://t.co/VdRnirACAz,2019-02-12 23:52:00,27574.0,98158.0,False
6964,I want to thank all Republicans for the work you have done in dealing with the Radical Left on Border Security. Not an easy task but the Wall is being built and will be a great achievement and contributor toward life and safety within our Country!,2019-02-13 03:23:00,30663.0,159868.0,False
6966,The Senate Intelligence Committee: THERE IS NO EVIDENCE OF COLLUSION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA!,2019-02-13 10:58:00,35936.0,154012.0,False
6967,The Gallup Poll just announced that 69% of our great citizens expect their finances to improve next year a 16 year high. Nice!,2019-02-13 15:01:00,26596.0,142301.0,False
6968,Today it was my great honor to address the @MjrCitiesChiefs Association and @MCSheriffs Conference in Washington D.C. We will never forget your service and we will never ever let you down! We love you and we thank God for you each and every day. https://t.co/9tuNcVcBqe,2019-02-13 20:51:00,16684.0,75390.0,False
6970,https://t.co/ruL7Ctpdak,2019-02-14 00:24:00,17948.0,78226.0,False
6971,https://t.co/BS162NF8HC,2019-02-14 00:41:00,20887.0,81504.0,False
6973,California has been forced to cancel the massive bullet train project after having spent and wasted many billions of dollars. They owe the Federal Government three and a half billion dollars. We want that money back now. Whole project is a “green” disaster!,2019-02-14 01:29:00,52105.0,212010.0,False
6974,Disgraced FBI Acting Director Andrew McCabe pretends to be a “poor little Angel” when in fact he was a big part of the Crooked Hillary Scandal &amp; the Russia Hoax - a puppet for Leakin’ James Comey. I.G. report on McCabe was devastating. Part of “insurance policy” in case I won....,2019-02-14 14:39:00,38494.0,145472.0,False
6975,....Many of the top FBI brass were fired forced to leave or left. McCabe’s wife received BIG DOLLARS from Clinton people for her campaign - he gave Hillary a pass. McCabe is a disgrace to the FBI and a disgrace to our Country. MAKE AMERICA GREAT AGAIN!,2019-02-14 14:55:00,42570.0,166574.0,False
6976,funding bill,2019-02-14 17:21:00,638.0,1854.0,False
6977,Reviewing the funding bill with my team at the @WhiteHouse!,2019-02-14 17:27:00,16383.0,101872.0,False
6978,One year ago today a horrific act of violence took the lives of 14 students and 3 educators in Parkland Florida. On this somber anniversary we honor their memory and recommit to ensuring the safety of all Americans especially our Nation’s children... https://t.co/MDnSX1BFeW https://t.co/EVAeSwA8oV,2019-02-14 17:30:00,15822.0,72156.0,False
6979,“After The Flight 93 Election The Vote That Saved America - And What We Still Have To Lose” by very talented Michael Anton is a terrific read. Check it out!,2019-02-15 02:58:00,14257.0,75541.0,False
6981,“Trying to use the 25th Amendment to try and circumvent the Election is a despicable act of unconstitutional power grabbing...which happens in third world countries. You have to obey the law. This is an attack on our system &amp; Constitution.” Alan Dershowitz. @TuckerCarlson,2019-02-15 03:16:00,42414.0,153288.0,False
6983,https://t.co/BliAo5YDqb,2019-02-15 19:04:00,43624.0,137247.0,False
6984,Great job by law enforcement in Aurora Illinois. Heartfelt condolences to all of the victims and their families. America is with you!,2019-02-15 23:11:00,22658.0,129377.0,False
6985,https://t.co/f6Jd2FzayZ,2019-02-16 16:43:00,21598.0,91432.0,False
6986,https://t.co/nJORBjwint,2019-02-16 19:40:00,43347.0,137699.0,False
6987,BUILDING THE WALL!,2019-02-17 00:10:00,65462.0,297579.0,False
6988,Trade negotiators have just returned from China where the meetings on Trade were very productive. Now at meetings with me at Mar-a-Lago giving the details. In the meantime Billions of Dollars are being paid to the United States by China in the form of Trade Tariffs!,2019-02-17 00:17:00,22278.0,107768.0,False
6990,The United States is asking Britain France Germany and other European allies to take back over 800 ISIS fighters that we captured in Syria and put them on trial. The Caliphate is ready to fall. The alternative is not a good one in that we will be forced to release them........,2019-02-17 03:51:00,22689.0,92404.0,False
6991,....The U.S. does not want to watch as these ISIS fighters permeate Europe which is where they are expected to go. We do so much and spend so much - Time for others to step up and do the job that they are so capable of doing. We are pulling back after 100% Caliphate victory!,2019-02-17 04:01:00,19427.0,87922.0,False
6996,Important meetings and calls on China Trade Deal and more today with my staff. Big progress being made on soooo many different fronts! Our Country has such fantastic potential for future growth and greatness on an even higher level!,2019-02-17 12:00:00,16768.0,80179.0,False
6997,Democrats in the Senate are still slow walking hundreds of highly qualified people wanting to come into government. Never been such an abuse in our country’s history. Mitch should not let Senate go home until all are approved. We need our Ambassadors and all others NOW!,2019-02-17 12:24:00,28360.0,108739.0,False
6998,52% Approval Rating 93% in Republican Party ( a record )! Pretty amazing considering that 93% (also) of my press is REALLY BAD. The “people” are SMART!,2019-02-17 12:41:00,30751.0,140995.0,False
6999,Nothing funny about tired Saturday Night Live on Fake News NBC! Question is how do the Networks get away with these total Republican hit jobs without retribution? Likewise for many other shows? Very unfair and should be looked into. This is the real Collusion!,2019-02-17 12:52:00,23549.0,113268.0,False
7000,THE RIGGED AND CORRUPT MEDIA IS THE ENEMY OF THE PEOPLE!,2019-02-17 12:56:00,52505.0,204641.0,False
7001,https://t.co/y61loNunTJ,2019-02-17 18:28:00,13414.0,59409.0,False
7002,https://t.co/r8N9m5vQlF,2019-02-17 18:29:00,15414.0,70272.0,False
7003,“These guys the investigators ought to be in jail. What they have done working with the Obama intelligence agencies is simply unprecedented. This is one of the greatest political hoaxes ever perpetrated on the people of this Country and Mueller is a coverup.”  Rush Limbaugh,2019-02-17 21:32:00,38909.0,138348.0,False
7004,The Mueller investigation is totally conflicted illegal and rigged! Should never have been allowed to begin except for the Collusion and many crimes committed by the Democrats. Witch Hunt!,2019-02-17 23:45:00,28949.0,125738.0,False
7007,William Barr is arriving at a Justice Department that desperately needs an infusion of credibility writes @KimStrassel https://t.co/naY9XOxb12 via @WSJ,2019-02-18 04:21:00,18549.0,71544.0,False
7009,“After two years and interviewing more than two hundred witnesses the Senate Intelligence Committee has NOT discovered any direct evidence of a conspiracy between the Trump Campaign and Russia.”  Ken Dilanian @NBCNews,2019-02-18 11:56:00,22315.0,92427.0,False
7010,Wow so many lies by now disgraced acting FBI Director Andrew McCabe. He was fired for lying and now his story gets even more deranged. He and Rod Rosenstein who was hired by Jeff Sessions (another beauty) look like they were planning a very illegal act and got caught.....,2019-02-18 12:15:00,35619.0,142370.0,False
7011,....There is a lot of explaining to do to the millions of people who had just elected a president who they really like and who has done a great job for them with the Military Vets Economy and so much more. This was the illegal and treasonous “insurance policy” in full action!,2019-02-18 12:29:00,29048.0,122126.0,False
7012,Great analysis by @foxandfriends!,2019-02-18 13:02:00,10027.0,60678.0,False
7013,“This was an illegal coup attempt on the President of the United States.” Dan Bongino on @foxandfriends  True!,2019-02-18 13:29:00,30004.0,114664.0,False
7014,Hope you are enjoying your President’s Day our Country is making unprecedented progress!,2019-02-18 20:22:00,24155.0,154866.0,False
7016,We are here to proclaim that a new day is coming in Latin America. In Venezuela and across the Western Hemisphere Socialism is DYING - and liberty prosperity and democracy are being REBORN...https://t.co/hPL5W48Pmg,2019-02-18 22:26:00,30165.0,95972.0,False
7017,The people of Venezuela are standing for FREEDOM and DEMOCRACY – and the United States of America is standing right by their side!,2019-02-18 22:30:00,31024.0,111328.0,False
7018,I ask every member of the Maduro regime: End this nightmare of poverty hunger and death. LET YOUR PEOPLE GO. Set your country free! Now is the time for all Venezuelan Patriots to act together as one united people. Nothing could be better for the future of Venezuela!,2019-02-18 22:32:00,41413.0,148611.0,False
7019,Today more than 50 countries around the world now recognize the rightful government of Venezuela. The Venezuelan people have spoken and the world has heard their voice. They are turning the page on Socialism and Dictatorship; and there will be NO GOING BACK! https://t.co/C3DL5RFfiE,2019-02-19 01:17:00,25101.0,84753.0,False
7020,“The biggest abuse of power and corruption scandal in our history and it’s much worse than we thought. Andrew McCabe (FBI) admitted to plotting a coup (government overthrow) when he was serving in the FBI before he was fired for lying &amp; leaking.” @seanhannity @FoxNews  Treason!,2019-02-19 02:53:00,27584.0,95782.0,False
7021,Amazing! https://t.co/uUNCL1hPAk,2019-02-19 03:00:00,34956.0,126105.0,False
7022,Thank you JT! https://t.co/L1HDeXWazc,2019-02-19 03:13:00,13327.0,60431.0,False
7023,Thank you Andrew - We all miss beautiful Meadow! https://t.co/a5PLSwpJyx,2019-02-19 03:21:00,18979.0,86033.0,False
7025,Remember this Andrew McCabe didn’t go to the bathroom without the approval of Leakin’ James Comey!,2019-02-19 03:26:00,24202.0,103105.0,False
7026,“....(The Witch Hunt) in time likely will become recognized as the greatest scandal in American political history marking the first occasion in which the U.S. government bureaucrats sought to overturn an election (presidential)!” Victor Davis Hanson  And got caught! @FoxNews,2019-02-19 12:21:00,21943.0,86251.0,False
7027,Had the opposition party (no not the Media) won the election the Stock Market would be down at least 10000 points by now. We are heading up up up!,2019-02-19 12:30:00,20127.0,103462.0,False
7028,As I predicted 16 cities led mostly by Open Border Democrats and the Radical Left have filed a lawsuit in of course the 9th Circuit! California the state that has wasted billions of dollars on their out of control Fast Train with no hope of completion seems in charge!,2019-02-19 12:44:00,6521.0,25023.0,False
7029,The failed Fast Train project in California were the cost overruns are becoming world record setting is hundreds of times more expensive than the desperately needed Wall!,2019-02-19 12:48:00,6703.0,28162.0,False
7030,As I predicted 16 states led mostly by Open Border Democrats and the Radical Left have filed a lawsuit in of course the 9th Circuit! California the state that has wasted billions of dollars on their out of control Fast Train with no hope of completion seems in charge!,2019-02-19 13:52:00,22124.0,92395.0,False
7031,The failed Fast Train project in California where the cost overruns are becoming world record setting is hundreds of times more expensive than the desperately needed Wall!,2019-02-19 13:53:00,24876.0,112579.0,False
7032,The Washington Post is a Fact Checker only for the Democrats. For the Republicans and for your all time favorite President it is a Fake Fact Checker!,2019-02-19 15:22:00,25740.0,121575.0,False
7033,I never said anything bad about Andrew McCabe’s wife other than she (they) should not have taken large amounts of campaign money from a Crooked Hillary source when Clinton was under investigation by the FBI. I never called his wife a loser to him (another McCabe made up lie)!,2019-02-19 16:05:00,25963.0,116520.0,False
7034,https://t.co/xRbxknI4Nf,2019-02-19 16:50:00,27076.0,89912.0,False
7036,“Andrew McCabe gave absolutely no evidence of any threat to substantiate his ABSURD claim.” @LouDobbs,2019-02-20 12:03:00,15936.0,73215.0,False
7037,Crazy Bernie has just entered the race. I wish him well!,2019-02-20 12:07:00,27406.0,166418.0,False
7038,The Press has never been more dishonest than it is today. Stories are written that have absolutely no basis in fact. The writers don’t even call asking for verification. They are totally out of control. Sadly I kept many of them in business. In six years they all go BUST!,2019-02-20 12:20:00,32323.0,144348.0,False
7039,“The Washington Post ignored basic journalistic standards because it wanted to advance its well-known and easily documented biased agenda against President Donald J. Trump.” Covington student suing WAPO. Go get them Nick. Fake News!,2019-02-20 12:44:00,30032.0,124424.0,False
7040,“If thinking that James Comey is not a good FBI Director is tantamount to being an agent of Russia than just list all the people that are agents of Russia - Chuck Schumer Nancy Pelosi Rod Rosenstein who wrote the memo to get rid of Comey the Inspector General....” Trey Gowdy,2019-02-20 12:54:00,25243.0,96296.0,False
7041,The New York Times reporting is false. They are a true ENEMY OF THE PEOPLE!,2019-02-20 13:49:00,27233.0,115029.0,False
7042,California now wants to scale back their already failed “fast train” project by substantially shortening the distance so that it no longer goes from L.A. to San Francisco. A different deal and record cost overruns. Send the Federal Government back the Billions of Dollars WASTED!,2019-02-20 14:13:00,28397.0,131247.0,False
7043,We have just built this powerful Wall in New Mexico. Completed on January 30 2019 – 47 days ahead of schedule! Many miles more now under construction! #FinishTheWall https://t.co/TYkj3KRdOC,2019-02-20 18:56:00,51245.0,196598.0,False
7044,I have instructed Secretary of State Mike Pompeo and he fully agrees not to allow Hoda Muthana back into the Country!,2019-02-20 21:05:00,40622.0,202628.0,False
7045,I want 5G and even 6G technology in the United States as soon as possible. It is far more powerful faster and smarter than the current standard. American companies must step up their efforts or get left behind. There is no reason that we should be lagging behind on.........,2019-02-21 13:55:00,28591.0,143717.0,False
7046,....something that is so obviously the future. I want the United States to win through competition not by blocking out currently more advanced technologies. We must always be the leader in everything we do especially when it comes to the very exciting world of technology!,2019-02-21 13:59:00,23385.0,125839.0,False
7047,THE WALL IS UNDER CONSTRUCTION RIGHT NOW! https://t.co/exUJCiITsz,2019-02-21 14:17:00,31586.0,134072.0,False
7048,.@JussieSmollett - what about MAGA and the tens of millions of people you insulted with your racist and dangerous comments!? #MAGA,2019-02-21 16:09:00,56120.0,222346.0,False
7049,Senator John Cornyn has done an outstanding job for the people of Texas. He is strong on Crime the Border the Second Amendment and loves our Military and Vets. John has my complete and total endorsement. MAKE AMERICA GREAT AGAIN!,2019-02-21 20:10:00,21104.0,100987.0,False
7050,We are here to honor the extraordinary contributions of African-Americans to every aspect of American Life History and Culture. From the earliest days of this Nation African-American Leaders Pioneers &amp; Visionaries have uplifted &amp; inspired our Country...https://t.co/VuFLkfd12j,2019-02-22 00:27:00,31351.0,120277.0,False
7052,Highly respected Senator Richard Burr head of Senate Intelligence said after interviewing over 200 witnesses and studying over 2 million pages of documents “WE HAVE FOUND NO COLLUSION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA.” The Witch Hunt so bad for our Country must end!,2019-02-22 14:11:00,34955.0,146195.0,False
7053,Fake News is so bad for our Country! https://t.co/ZwA8E0URer,2019-02-22 14:55:00,24256.0,92630.0,False
7054,A must read by @KimStrassel! https://t.co/Gfyrfpy55b,2019-02-22 16:01:00,20854.0,69203.0,False
7056,....Kelly has done an outstanding job representing our Nation and I have no doubt that under her leadership our Country will be represented at the highest level. Congratulations to Kelly and her entire family!,2019-02-22 23:02:00,14821.0,93044.0,False
7057,I am pleased to announce that Kelly Knight Craft our current Ambassador to Canada is being nominated to be United States Ambassador to the United Nations....,2019-02-22 23:02:00,20555.0,119035.0,False
7058,Great new book: “The Case For Trump” by Victor Davis Hanson Hoover Senior Fellow.,2019-02-23 16:12:00,15282.0,73061.0,False
7059,God Bless the people of Venezuela!,2019-02-23 17:30:00,59527.0,204730.0,False
7060,There is far more ENERGY on the Right than there is on the Left. That’s why we just won the Senate and why we will win big in 2020. The Fake News just doesn’t want to report the facts. Border Security is a big factor. The under construction Wall will stop Gangs Drugs and Crime!,2019-02-23 17:52:00,27908.0,121137.0,False
7062,The people of Venezuela stand at the threshold of history ready to reclaim their country – and their future.... https://t.co/ajxd1EN64c,2019-02-23 20:00:00,32839.0,106746.0,False
7063,“There’s not one shred of evidence that this president’s done anything Constitutionally (or anything else) wrong.” Graham Ledger.  Thank you Graham so true!,2019-02-24 00:01:00,27307.0,132657.0,False
7065,So great being with you both in the Oval Office! https://t.co/9VoIV3NahE,2019-02-24 03:35:00,24383.0,120330.0,False
7072,HOLD THE DATE! We will be having one of the biggest gatherings in the history of Washington D.C. on July 4th. It will be called “A Salute To America” and will be held at the Lincoln Memorial. Major fireworks display entertainment and an address by your favorite President me!,2019-02-24 12:43:00,45410.0,202867.0,False
7073,Very productive talks yesterday with China on Trade. Will continue today! I will be leaving for Hanoi Vietnam early tomorrow for a Summit with Kim Jong Un of North Korea where we both expect a continuation of the progress made at first Summit in Singapore. Denuclearization?,2019-02-24 12:58:00,18521.0,92640.0,False
7074,President Xi of China has been very helpful in his support of my meeting with Kim Jong Un. The last thing China wants are large scale nuclear weapons right next door. Sanctions placed on the border by China and Russia have been very helpful. Great relationship with Chairman Kim!,2019-02-24 13:05:00,16792.0,83517.0,False
7075,Chairman Kim realizes perhaps better than anyone else that without nuclear weapons his country could fast become one of the great economic powers anywhere in the World. Because of its location and people (and him) it has more potential for rapid growth than any other nation!,2019-02-24 13:19:00,16845.0,77168.0,False
7076,Poll: Suburban women are coming back into the Republican Party in droves “because of the Wall and Border Security. 70% support Border Security and the Wall.” Not believing the Walls are immoral line. Beverly Hallberg Independent Women’s Forum @KatiePavlich  A great USA issue!,2019-02-24 14:56:00,24312.0,110799.0,False
7077,93% Approval Rating in the Republican Party. 52% Approval Rating overall! Not bad considering I get the most unfair (BAD) press in the history of presidential politics! And don’t forget the Witch Hunt!,2019-02-24 15:02:00,37495.0,175553.0,False
7078,The only Collusion with the Russians was with Crooked Hillary Clinton and the Democratic National Committee...And where’s the Server that the DNC refused to give to the FBI?  Where are the new Texts between Agent Lisa Page and her Agent lover Peter S? We want them now!,2019-02-24 16:51:00,34858.0,135527.0,False
7079,So funny to watch people who have failed for years they got NOTHING telling me how to negotiate with North Korea. But thanks anyway!,2019-02-24 17:27:00,35740.0,162202.0,False
7080,I am pleased to report that the U.S. has made substantial progress in our trade talks with China on important structural issues including intellectual property protection technology transfer agriculture services currency and many other issues. As a result of these very......,2019-02-24 22:39:00,22326.0,110528.0,False
7081,....productive talks I will be delaying the U.S. increase in tariffs now scheduled for March 1. Assuming both sides make additional progress we will be planning a Summit for President Xi and myself at Mar-a-Lago to conclude an agreement. A very good weekend for U.S. &amp; China!,2019-02-24 22:50:00,21982.0,106320.0,False
7082,We have a State of Emergency at our Southern Border. Border Patrol our Military and local Law Enforcement are doing a great job but without the Wall which is now under major construction you cannot have Border Security. Drugs Gangs and Human Trafficking must be stopped!,2019-02-25 11:32:00,19898.0,92473.0,False
7084,Be nice if Spike Lee could read his notes or better yet not have to use notes at all when doing his racist hit on your President who has done more for African Americans (Criminal Justice Reform Lowest Unemployment numbers in History Tax Cutsetc.) than almost any other Pres!,2019-02-25 11:50:00,31347.0,155609.0,False
7085,Oil prices getting too high. OPEC please relax and take it easy. World cannot take a price hike - fragile!,2019-02-25 11:58:00,17965.0,87410.0,False
7088,Meeting for breakfast with our Nation’s Governors - then off to Vietnam for a very important Summit with Kim Jong Un. With complete Denuclearization North Korea will rapidly become an Economic Powerhouse. Without it just more of the same. Chairman Kim will make a wise decision!,2019-02-25 12:40:00,15959.0,76836.0,False
7089,Former Senator Harry Reid (he got thrown out) is working hard to put a good spin on his failed career. He led through lies and deception only to be replaced by another beauty Cryin’ Chuck Schumer. Some things just never change!,2019-02-25 12:53:00,23541.0,102446.0,False
7090,I hope our great Republican Senators don’t get led down the path of weak and ineffective Border Security. Without strong Borders we don’t have a Country - and the voters are on board with us. Be strong and smart don’t fall into the Democrats “trap” of Open Borders and Crime!,2019-02-25 12:58:00,29496.0,119792.0,False
7091,“Why on earth would any Republican vote not to put up a Wall or against Border Security. Please explain that to me?” @Varneyco,2019-02-25 15:01:00,22582.0,107336.0,False
7092,Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401(k)s as they continue to grow. We are bringing back America faster than anyone thought possible!,2019-02-25 15:12:00,25928.0,120657.0,False
7093,Congratulations to @DJohnsonPGA on his 20th PGA Tour WIN. Not only is Dustin a truly great golfer he is a wonderful guy. Big year ahead for Dustin!,2019-02-25 18:50:00,9339.0,66491.0,False
7094,It is my honor today to announce that Danny Burch a United States citizen who has been held hostage in Yemen for 18 months has been recovered and reunited with his wife and children. I appreciate the support of the United Arab Emirates in bringing Danny home...,2019-02-25 19:08:00,31511.0,155881.0,False
7095,...Danny’s recovery reflects the best of what the United States &amp; its partners can accomplish.We work every day to bring Americans home. We maintain constant and intensive diplomatic intelligence and law enforcement cooperation within the United States Government and with...,2019-02-25 19:08:00,14681.0,87461.0,False
7096,...our foreign partners. Recovering American hostages is a priority of my Admin and with Danny’s release we have now secured freedom for 20 American captives since my election victory. We will not rest as we continue our work to bring the remaining American hostages back home!,2019-02-25 19:08:00,17531.0,96697.0,False
7097,China Trade Deal (and more) in advanced stages. Relationship between our two Countries is very strong. I have therefore agreed to delay U.S. tariff hikes. Let’s see what happens?,2019-02-25 20:12:00,15973.0,79728.0,False
7098,Heading over to Vietnam for my meeting with Kim Jong Un. Looking forward to a very productive Summit!,2019-02-25 20:17:00,18591.0,108748.0,False
