\f0\fs24 \cf0 source,text,created_at,retweet_count,favorite_count,is_retweet,id_str\
Twitter for iPhone,RT @GovRonDeSantis: I just spoke with President @realDonaldTrump regarding the shooting at NAS Pensacola and he reiterated his full support\'85,12/7/2019 3:02,6134,0,TRUE,1203147771685027842\
Twitter for iPhone,RT @CQnow: House Judiciary members\'a0@RepDougCollins and\'a0@RepMattGaetz huddle before the start of the panel's hearing on the impeachment inqu\'85,12/7/2019 3:02,3069,0,TRUE,1203147647512653824\
Twitter for iPhone,Why is the World Bank loaning money to China? Can this be possible? China has plenty of money and if they don\'92t they create it. STOP!,12/7/2019 0:28,35283,134794,FALSE,1203109065070665728\
Twitter for iPhone,Fake News @CNN is reporting that I am \'93still using personal cell phone for calls despite repeated security warnings.\'94 This is totally false information and reporting. I haven\'92t had a personal cell phone for years. Only use government approved and issued phones. Retract!,12/7/2019 0:23,35819,128713,FALSE,1203107693768118273\
Twitter for iPhone,Nadler hasn\'92t had a single fact witness testify! Zero substance\'97Country wants #USMCA and Growth not Impeachment. Polls have tanked on the Do Nothing Democrats!,12/7/2019 0:10,19024,72868,FALSE,1203104561105448960\
Twitter for iPhone,GREAT WORK yesterday by the Senate to support our Historically Black Colleges and Universities! Thank you @BetsyDeVosED @SenAlexander and @SenatorTimScott for your leadership...,12/7/2019 0:06,9440,36348,FALSE,1203103573749436416\
Twitter for iPhone,...This Bill HELPS students get the student aid they need to go to college! STOP the headaches and STOP the PAPERWORK barriers to HIGHER EDUCATION! Congrats to Lamar!,12/7/2019 0:06,6920,26652,FALSE,1203103574781317121\
Twitter for iPhone,Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!,12/6/2019 23:42,9195,34813,FALSE,1203097476842053635\
Twitter for iPhone,All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to do so. However at the request of a man who I like and respect and has worked so well with us President Andres Manuel @LopezObrador_ we....,12/6/2019 23:39,15392,56536,FALSE,1203096598462504961\
Twitter for iPhone,....will temporarily hold off this designation and step up our joint efforts to deal decisively with these vicious and ever-growing organizations!,12/6/2019 23:39,10404,42407,FALSE,1203096599435644928\
Twitter Media Studio,JOBS JOBS JOBS! https://t.co/QCtWgld2RW,12/6/2019 20:19,26537,93601,FALSE,1203046374222237697\
Twitter for iPhone,....The King said that the Saudi people are greatly angered by the barbaric actions of the shooter and that this person in no way shape or form represents the feelings of the Saudi people who love the American people.,12/6/2019 19:18,15330,50578,FALSE,1203030941108711424\
Twitter for iPhone,King Salman of Saudi Arabia just called to express his sincere condolences and give his sympathies to the families and friends of the warriors who were killed and wounded in the attack that took place in Pensacola Florida....,12/6/2019 19:18,20764,75928,FALSE,1203030938663428103\
Twitter for iPhone,RT @RepMattGaetz: NAS Pensacola is a huge source of pride for all of Northwest Florida. It is the home of naval aviation. It is the home of\'85,12/6/2019 18:39,7802,0,TRUE,1203021208490512384\
Twitter for iPhone,Just received a full briefing on the tragic shooting at NAS Pensacola in Florida and spoke to @GovRonDeSantis. My thoughts and prayers are with the victims and their families during this difficult time. We are continuing to monitor the situation as the investigation is ongoing.,12/6/2019 18:16,13604,59081,FALSE,1203015335223447552\
Twitter for iPhone,Without the horror show that is the Radical Left Do Nothing Democrats the Stock Markets and Economy would be even better if that is possible and the Border would be closed to the evil of Drugs Gangs and all other problems! #2020,12/6/2019 16:00,23546,88359,FALSE,1202981139155210241\
Twitter for iPhone,@HeyTammyBruce \'93This seems personal. That it is deeply unfair that has not changed. This has become a matter of their unhinged emotional reaction to a man who has bettered them who has had victory where they have not had victory and has exposed the problem with the Leftists.\'94,12/6/2019 15:46,4307,12677,FALSE,1202977723049795584\
Twitter for iPhone,\'93This is a blowout. Look at these manufacturing numbers a blowout.\'94 @MariaBartiromo,12/6/2019 15:05,16149,69152,FALSE,1202967304725815296\
Twitter for iPhone,@jimcramer \'93This is the best number I\'92ve ever seen in my life.\'94,12/6/2019 15:01,2110,7486,FALSE,1202966294921961472\
Twitter for iPhone,GREAT JOBS REPORT!,12/6/2019 14:57,18076,96069,FALSE,1202965331028971520\
Twitter for iPhone,"RT @BreakingNews: @NBCNews Escambia Co. Sheriff's Office: ""There is no longer an active shooter on NAS Pensacola. The shooter is confirmed\'85",12/6/2019 14:47,4272,0,TRUE,1202962821136433152\
Twitter for iPhone,Stock Markets Up Record Numbers. For this year alone Dow up 18.65% S&amp;P up 24.36% Nasdaq Composite up 29.17%. \'93It\'92s the economy stupid.\'94,12/6/2019 13:16,21106,90067,FALSE,1202939897109192704\
Twitter for iPhone,RT @GOPChairwoman: The Founders began the Constitution with \'93We the People\'94 for a reason.Pelosi wants to negate the votes of 63M American\'85,12/6/2019 12:48,16643,0,TRUE,1202932839534252032\
Twitter for iPhone,RT @IngrahamAngle: A GREAT DAY for @realdonaldtrump. Terrible day for House of Representatives.,12/6/2019 12:47,7666,0,TRUE,1202932662396182529\
Twitter for iPhone,"RT @GOPChairwoman: The audacity of Nancy Pelosi.She just claimed \'93This has absolutely nothing to do with politics.""House Democrats boy\'85",12/6/2019 12:47,17724,0,TRUE,1202932554946486274\
Twitter for iPhone,RT @parscale: The Democrats are right about one thing - someone did abuse their power.But it's not @RealDonaldTrump. It's THEM. Their i\'85,12/6/2019 12:46,14613,0,TRUE,1202932436105084929\
Twitter for iPhone,RT @VP: While Democrats continue their obsession with impeaching President @realDonaldTrump &amp; try to overturn the will of the American peop\'85,12/6/2019 12:46,14476,0,TRUE,1202932337736073216\
Twitter for iPhone,"RT @WhiteHouse: The liberal ""experts"" invited to testify by House Democrats yesterday have had an appetite for impeachment since before Pre\'85",12/6/2019 12:45,6468,0,TRUE,1202932149697073152\
Twitter for iPhone,Do not believe any article or story you read or see that uses \'93anonymous sources\'94 having to do with trade or any other subject. Only accept information if it has an actual living name on it. The Fake News Media makes up many \'93sources say\'94 stories. Do not believe them!,12/6/2019 12:43,38282,154953,FALSE,1202931589833011200\
Twitter for iPhone,Where\'92s the Fake Whistleblower? Where\'92s Whistleblower number 2? Where\'92s the phony informer who got it all wrong?,12/6/2019 3:32,30976,136461,FALSE,1202792805753597952\
Twitter for iPhone,The story today that we are sending 12000 troops to Saudi Arabia is false or to put it more accurately Fake News!,12/6/2019 3:27,27676,108517,FALSE,1202791650726154240\
Twitter for iPhone,https://t.co/nSyY8ysJtp,12/6/2019 0:52,26976,107505,FALSE,1202752543639691268\
Twitter for iPhone,RT @Team_Mitch: Mitch McConnell\'92s memoir \'93The Long Game\'94 is now available in paperback with a new foreword written by President @realDonald\'85,12/6/2019 0:33,5553,0,TRUE,1202747953204645889\
Twitter for iPhone,Republican Approval Rating = 95%. Thank you!,12/5/2019 17:38,29281,164983,FALSE,1202643310835359744\
Twitter for iPhone,Nancy Pelosi just had a nervous fit. She hates that we will soon have 182 great new judges and sooo much more. Stock Market and employment records. She says she \'93prays for the President.\'94 I don\'92t believe her not even close. Help the homeless in your district Nancy. USMCA?,12/5/2019 16:49,50490,191441,FALSE,1202631185052164096\
Twitter for iPhone,THANK YOU! #MAGA,,,,,
\f1 \uc0\u55356 \u56826 \u55356 \u56824 ,,,,,,
\f0  https://t.co/v8KfvhqnXE,12/5/2019 15:47,26758,120325,FALSE,1202615450498224129\,
Twitter for iPhone,The Do Nothing Radical Left Democrats have just announced that they are going to seek to Impeach me over NOTHING. They already gave up on the ridiculous Mueller \'93stuff\'94 so now they hang their hats on two totally appropriate (perfect) phone calls with the Ukrainian President....,12/5/2019 15:11,21279,82035,FALSE,1202606535995731968\
Twitter for iPhone,....This will mean that the beyond important and seldom used act of Impeachment will be used routinely to attack future Presidents. That is not what our Founders had in mind. The good thing is that the Republicans have NEVER been more united. We will win!,12/5/2019 15:11,16978,65369,FALSE,1202606537342160896\
Twitter for iPhone,The Do Nothing Democrats had a historically bad day yesterday in the House. They have no Impeachment case and are demeaning our Country. But nothing matters to them they have gone crazy. Therefore I say if you are going to impeach me do it now fast so we can have a fair....,12/5/2019 13:01,33716,131821,FALSE,1202573673049272320\
Twitter for iPhone,.....trial in the Senate and so that our Country can get back to business. We will have Schiff the Bidens Pelosi and many more testify and will reveal for the first time how corrupt our system really is. I was elected to \'93Clean the Swamp\'94 and that\'92s what I am doing!,12/5/2019 13:01,32466,122381,FALSE,1202573673863008256\
Twitter for iPhone,Tremendous things achieved for U.S. on my NATO trip. Proudly for our Country no President has ever achieved so much in so little time. Without a U.S. increase other countries have already increased by $130 Billion-with $400 Billion soon. Such a thing has never been done before!,12/5/2019 12:20,16923,70348,FALSE,1202563464193032193\
Twitter for iPhone,RT @RepMikeJohnson: I just obtained unanimous consent to enter this into the record.  #shameful #ImpeachmentHearing https://t.co/1MfXE7cIMG,12/5/2019 11:38,15353,0,TRUE,1202552926172004352\
Twitter for iPhone,RT @RepMikeJohnson: Can't wait to tell my kids President @realDonaldTrump (kind of) retweeted me ,,,,,
\f1 \uc0\u55357 \u56838 ,,,,,,
\f0  cc @RepDougCollins https://t.co/zo54qOa7\'85,12/5/2019 11:32,7263,0,TRUE,1202551305178406914\,
Twitter for iPhone,RT @realDonaldTrump: The Fake News Media is doing everything possible to belittle my VERY successful trip to London for NATO. I got along g\'85,12/5/2019 11:28,33982,0,TRUE,1202550406427099136\
Twitter for iPhone,RT @HouseGOP: House Democrats continue to waste the American people\'92s time with their impeachment sham.\'85 ,,,,,
\f1 \uc0\u10060 ,,,,,,
\f0  Passing #USMCAnow,,,,,,
\f1 \uc0\u10060 ,,,,,,
\f0  Securing o\'85,12/5/2019 11:26,7501,0,TRUE,1202549915748052993\,
Twitter for iPhone,When I said in my phone call to the President of Ukraine \'93I would like you to do US a favor though because our country has been through a lot and Ukraine knows a lot about it.\'94 With the word \'93us\'94 I am referring to the United States our Country. I then went on to say that......,12/5/2019 3:50,21729,99817,FALSE,1202435069413117952\
Twitter for iPhone,....\'94I would like to have the Attorney General (of the United States) call you or your people.....\'94 This based on what I have seen is their big point - and it is no point at a all (except for a big win for me!). The Democrats should apologize to the American people!,12/5/2019 3:50,17131,78338,FALSE,1202435070239428608\
Twitter for iPhone,RT @GOPChairwoman: Democrat leaders have no clear vision for America besides trying to steal the 2020 election away from voters though thei\'85,12/5/2019 3:44,10970,0,TRUE,1202433432313311232\
Twitter for iPhone,RT @Morlen4Distrct1: Impeachment Witness: Obama Refused To Give Evidence To Congress https://t.co/0ntL9ZX3pb,12/5/2019 3:39,9357,0,TRUE,1202432346592550913\
Twitter for iPhone,RT @Morlen4Distrct1: Jim Banks Calls On Lindsey Graham To Subpoena Adam Schiff\'92s Phone Records https://t.co/tiGA3RN5wp,12/5/2019 3:36,12362,0,TRUE,1202431607820435456\
Twitter for iPhone,RT @SKennedy1979: Thank you \uc0\u8294 @RepMattGaetz\u8297  for keeping these partisan hacks in check! Somebody has to..no decorum and an absolute free for\'85,12/5/2019 3:35,9580,0,TRUE,1202431321441808384\
Twitter for iPhone,RT @addyvanse_com: Beautiful job! https://t.co/P5htMNpp7n,12/5/2019 3:34,5978,0,TRUE,1202431136678457344\
Twitter for iPhone,RT @SharplyRight: Matt Gaetz is an ABSOLUTE BOSS as he destroys the impeachment witnesses over Democratic donations and bias and slams prof\'85,12/5/2019 3:34,8867,0,TRUE,1202431102616559616\
Twitter for iPhone,RT @realDonaldTrump: Thank you @NATO! #NATOLondon https://t.co/8gJeXZxwpH,12/5/2019 3:01,14167,0,TRUE,1202422667464327168\
Twitter for iPhone,Just read the best Maureen Dowd column in the New York Times EVER (although she treated me great before politics) but it was written by her brother Kevin. Someone in the News Media should hire her wonderful talented and very smart brother! https://t.co/lO9s1qLK8A,12/5/2019 0:03,13500,47347,FALSE,1202377854652043264\
Twitter for iPhone,"RT @RepDougCollins: .@RepGregSteube: ""On the very first day of my swearing in a Democrat in my class called for the impeachment of the pre\'85",12/5/2019 0:01,10277,0,TRUE,1202377388400599040\
Twitter for iPhone,RT @CongressmanHice: .@HouseDemocrats have thrown every accusation at @POTUS @realdonaldtrump they can conjure: \'97 Russian collusion\'97 Obs\'85,12/5/2019 0:01,11604,0,TRUE,1202377378371997697\
Twitter for iPhone,RT @RepMikeJohnson: Democrats are pursuing their hatred for @realDonaldTrump atop the ruins of our public liberty. That is the greatest dan\'85,12/5/2019 0:01,11619,0,TRUE,1202377368142151680\
Twitter for iPhone,RT @GOPLeader: While President Trump is overseas defending the countryDemocrats are in Washington dividing the country. https://t.co/obd0\'85,12/4/2019 23:53,10844,0,TRUE,1202375387042336768\
Twitter for iPhone,RT @RepArmstrongND: Today has been like everything else in the sham impeachment - purposely misleading and not based on the facts. The fact\'85,12/4/2019 23:53,9481,0,TRUE,1202375377349267457\
Twitter for iPhone,.@NATO has now recognized SPACE as an operational domain and the alliance is STRONGER for it. U.S. leadership ensures peace through strength and we must continue to show strength and WIN on all fronts \'96 land air sea and SPACE!,12/4/2019 22:43,16714,68793,FALSE,1202357743408971776\
Twitter for iPhone,The Fake News Media is doing everything possible to belittle my VERY successful trip to London for NATO. I got along great with the NATO leaders even getting them to pay $130 Billion a year more &amp; $400 Billion a year more in 3 years. No increase for U.S. only deep respect!,12/4/2019 22:36,33929,148248,FALSE,1202356032296480768\
Twitter for iPhone,RT @FLOTUS: A minor child deserves privacy and should be kept out of politics. Pamela Karlan you should be ashamed of your very angry and\'85,12/4/2019 22:35,90672,0,TRUE,1202355740939177984\
Twitter for iPhone,RT @RepDougCollins: .@RepMikeJohnson: \'93The greatest danger of this fraudulent impeachment production is not what happens this afternoon or\'85,12/4/2019 22:33,7252,0,TRUE,1202355218119155712\
Twitter for iPhone,RT @SteveScalise: ,,,,,
\f1 \uc0\u55357 \u57000 ,,,,,,
\f0  BREAKING: @RepMattGaetz asked the witnesses in today's sham hearing to raise their hands if they have personal knowledg\'85,12/4/2019 22:33,17440,0,TRUE,1202355201702674432\,
Twitter for iPhone,"RT @RepMattGaetz: ""To all of the witnesses: if you have personal knowledge of a single material fact in the Schiff report please raise you\'85",12/4/2019 22:33,14633,0,TRUE,1202355192387137536\
Twitter for iPhone,RT @RepAndyBiggsAZ: All 3 of the Democrats' law professors came w/ preconceived biases. Two have said for years that various acts by the Pr\'85,12/4/2019 22:33,8824,0,TRUE,1202355183595868160\
Twitter for iPhone,RT @WhiteHouse: Anyone with personal knowledge of a single material fact in the Schiff report? https://t.co/HOIOEsRg9Y,12/4/2019 21:47,11850,0,TRUE,1202343634281959424\
Twitter for iPhone,RT @GOPoversight: .@RepMattGaetz just brought the house down. When will Democrats bring in witnesses with actual first-hand knowledge of\'85,12/4/2019 21:15,14366,0,TRUE,1202335584632524800\
Twitter for iPhone,RT @RepAndyBiggsAZ: ,,,,,
\f1 \uc0\u55357 \u57000 ,,,,,,
\f0  Mic drop from @RepRatcliffe &amp; Jonathan Turley ,,,,,,
\f1 \uc0\u55357 \u57000 \u10145 \u65039 ,,,,,,
\f0  RATCLIFFE: So if I were to summarize your testimony - no bribery\'85,12/4/2019 20:59,12943,0,TRUE,1202331518636457984\,
Twitter for iPhone,RT @HouseGOP: ,,,,,
\f1 \uc0\u55357 \u56570 ,,,,,,
\f0 WATCH: @Jim_Jordan highlights why this is a predetermined impeachment by Democrats. https://t.co/l9EexBKMGe,12/4/2019 20:58,9201,0,TRUE,1202331297298841600\,
Twitter for iPhone,RT @RepDougCollins: .@RepSteveChabot: \'93It would seem\'97since Schiff for example misled the American people on multiple occasions\'97common sen\'85,12/4/2019 20:58,7373,0,TRUE,1202331249534099456\
Twitter for iPhone,RT @RepDougCollins: Turley to Congress: \'93If you impeach a president if you make a high crime &amp; misdemeanor out of going to the courts it\'85,12/4/2019 20:57,17801,0,TRUE,1202331224871563264\
Twitter for iPhone,"RT @WhiteHouse: ""If you impeach a president if you make a high crime and misdemeanor out of going to the courts it is an abuse of power.\'85",12/4/2019 20:57,11036,0,TRUE,1202331147000143872\
Twitter for iPhone,RT @GReschenthaler: I had hoped that my colleagues across the aisle would want to hear all the facts before they undo the 2016 election bu\'85,12/4/2019 20:57,10131,0,TRUE,1202331135436443648\
Twitter for iPhone,RT @KenCalvert: House Democrats have brought Congress to a standstill with their impeachment obsession.,,,,,
\f1 \uc0\u10060 ,,,,,,
\f0  Passage of #USMCA,,,,,,
\f1 \uc0\u10060 ,,,,,,
\f0  Lower Drug P\'85,12/4/2019 20:57,8781,0,TRUE,1202331091425579008\,
Twitter for iPhone,RT @RepDougCollins: Prof. Turley: \'93Impeachments have to be based on proof not presumptions.\'94 https://t.co/sl06UHs5ju,12/4/2019 20:57,8525,0,TRUE,1202331062178734080\
Twitter for iPhone,RT @RepMarkMeadows: Jonathan Turley not a Trump supporter looks at Democrats and delivers one of the most powerful quotes of the hearing\'85,12/4/2019 20:57,17824,0,TRUE,1202331023230435328\
Twitter for iPhone,RT @HouseGOP: As House Democrats kick off another day of their impeachment sham here\'92s a reminder that after two weeks of public testimony\'85,12/4/2019 20:56,7178,0,TRUE,1202330975859953664\
Twitter for iPhone,RT @SteveScalise: WATCH ,,,,,
\f2 \uc0\u8594 ,,,,,,
\f0  Legal expert testifying before Nadler's Judiciary Committee says this would be the first impeachment in history w\'85,12/4/2019 20:56,10110,0,TRUE,1202330916787408896\,
Twitter for iPhone,Thank you @NATO! #NATOLondon https://t.co/8gJeXZxwpH,12/4/2019 16:46,15493,65262,FALSE,1202268055532904448\
Twitter for iPhone,....When today\'92s meetings are over I will be heading back to Washington. We won\'92t be doing a press conference at the close of NATO because we did so many over the past two days. Safe travels to all!,12/4/2019 14:26,10475,49066,FALSE,1202232743876161537\
Twitter for iPhone,....Just finished meetings with Turkey and Germany. Heading to a meeting now with those countries that have met their 2% GOALS followed by meetings with Denmark and Italy....,12/4/2019 14:26,9314,43884,FALSE,1202232741946781697\
Twitter for iPhone,Great progress has been made by NATO over the last three years. Countries other than the U.S. have agreed to pay 130 Billion Dollars more per year and by 2024 that number will be 400 Billion Dollars. NATO will be richer and stronger than ever before....,12/4/2019 14:26,18408,82795,FALSE,1202232739937701888\
Twitter for iPhone,Enjoyed my meeting with Prime Minister @BorisJohnson of the United Kingdom at @10DowningStreet last night. Talked about numerous subjects including @NATO and Trade.,12/4/2019 9:22,12956,62095,FALSE,1202156105297776640\
Twitter for iPhone,RT @RoyalFamily: ,,,,,
\f1 \uc0\u55357 \u56567 ,,,,,,
\f0 An official photograph of Her Majesty The Queen The Prince of Wales NATO Secretary General and Heads of State and Gov\'85,12/4/2019 8:57,9287,0,TRUE,1202150020432060416\,
Twitter for iPhone,RT @TeamTrump: There's no denying that since @realDonaldTrump took office @NATO has been significantly stronger.The president secured $1\'85,12/4/2019 0:14,11151,0,TRUE,1202018285530701829\
Twitter for iPhone,RT @TeamTrump: Tomorrow Democrats will get THREE constitutional lawyers and Republicans will only get ONE!This entire process is unfair\'85,12/4/2019 0:13,12720,0,TRUE,1202017952221974528\
Twitter for iPhone,RT @GOPChairwoman: Thanks to @realDonaldTrump\'92s efforts with #NATO:*$130B in new defense spending*the biggest increase in a generation\'85,12/4/2019 0:12,10249,0,TRUE,1202017895082909696\
Twitter for iPhone,RT @realDonaldTrump: True! https://t.co/Mr1L4Vv3eA,12/3/2019 23:59,15507,0,TRUE,1202014544396111872\
Twitter for iPhone,"RT @Jim_Jordan: ""Jordan: Democrats didn't admit they were wrong about Russia just moved on to Ukraine""@TuckerCarlson https://t.co/l9tUFo\'85",12/3/2019 23:58,12108,0,TRUE,1202014213079621632\
Twitter for iPhone,RT @IvankaTrump: Thank you Sarah! ,,,,,
\f1 \uc0\u10084 \u65039 ,,,,,,
\f0  https://t.co/z613XMrLUx,12/3/2019 23:54,7249,0,TRUE,1202013381055483904\,
Twitter for iPhone,RT @AmericaNewsroom: THE HEADLINER: @Jim_Jordan comments on the Republican reaction to the House Judiciary Committee's witness list for Wed\'85,12/3/2019 23:54,6301,0,TRUE,1202013269990338561\
Twitter for iPhone,Thank you! https://t.co/KDVaYDKZLa,12/3/2019 23:53,12594,65026,FALSE,1202012945607090177\
Twitter for iPhone,RT @kayleighmcenany: Paid family leave is vitally important to the prosperity of our workforce &amp; well-being of our families!@IvankaTrump\'85,12/3/2019 23:40,5988,0,TRUE,1202009716567576576\
Twitter for iPhone,RT @jensstoltenberg: Excellent start to #NATOmeeting in London with President @realDonaldTrump. We are adapting NATO to new challenges &amp; ar\'85,12/3/2019 23:33,5007,0,TRUE,1202007915655094272\
Twitter for iPhone,RT @EsperDoD: It was a pleasure to take part in a breakfast hosted by @POTUS w/@NATO Secretary General @jensstoltenberg to discuss the prog\'85,12/3/2019 23:32,4921,0,TRUE,1202007843102064640\
Twitter for iPhone,RT @Mike_Pence: President @realDonaldTrump has Made America Great Again and now it\'92s time to #KeepAmericaGreat! See you tomorrow Michigan!\'85,12/3/2019 23:31,7287,0,TRUE,1202007494693769216\
Twitter for iPhone,RT @VP: Thanks to President @realDonaldTrump\'92s leadership we\'92re living in the BEST economy in the history of the United States! https://t.\'85,12/3/2019 23:31,10051,0,TRUE,1202007442680246272\
Twitter for iPhone,RT @VP: President @realDonaldTrump has been putting American workers first since day one and when the playing field is level they can comp\'85,12/3/2019 23:31,6972,0,TRUE,1202007403484438529\
Twitter for iPhone,RT @Scavino45: Watching Schiff hold an embarrassing Impeachment Sham press conference in THE SWAMP from my phone while President @realDona\'85,12/3/2019 23:29,8179,0,TRUE,1202007072897826816\
Twitter for iPhone,RT @Jim_Jordan: Doesn\'92t matter what the Dems write. 4 facts will never change:-The call transcript shows no linkage-President Trump and\'85,12/3/2019 23:28,18815,0,TRUE,1202006838637580289\
Twitter for iPhone,RT @Jim_Jordan: Between July 18th when aid was paused and Sept 11th when it was released there were 5 interactions between President Zelen\'85,12/3/2019 23:28,7442,0,TRUE,1202006645749895168\
Twitter for iPhone,RT @Jim_Jordan: 2 of those 5 meetings happened AFTER Ukraine learned aid was paused:-VP Pence met President Zelensky on 9/1-Sens. Johnso\'85,12/3/2019 23:27,6850,0,TRUE,1202006497791578112\
Twitter for iPhone,Too bad. We will miss you Kamala! https://t.co/QQd9SiFc0y,12/3/2019 23:25,20923,115826,FALSE,1202006070438199298\
Twitter for iPhone,RT @GOPLeader: In his pursuit to bring down this president Chairman Adam Schiff has neglected his real responsibilities. Instead of workin\'85,12/3/2019 23:21,1945,0,TRUE,1202004916505432064\
Twitter for iPhone,RT @GOP: \'93We\'92re working on the USMCA. We're trying to get Nancy Pelosi to put it up for a vote\'85 It's a great deal for everybody. So hopeful\'85,12/3/2019 23:20,7677,0,TRUE,1202004587198046208\
Twitter for iPhone,RT @VP: What\'92s happening on Capitol Hill is a disgrace and the fact that it\'92s happening during a @NATO Conference in London is a disservice\'85,12/3/2019 23:19,8485,0,TRUE,1202004346931568640\
Twitter for iPhone,RT @JesseBWatters: The whole thing backfired. If you look at every single swing state impeachment is now under water. #TheFive https://t.co\'85,12/3/2019 23:18,9129,0,TRUE,1202004242031992835\
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump just met with Prime Minister @JustinTrudeau of Canada. https://t.co/OqglFETMSE,12/3/2019 17:45,6519,0,TRUE,1201920324234813441\
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump just met with President @EmmanuelMacron of France\'97a partner of the United States in many key ven\'85,12/3/2019 16:26,6609,0,TRUE,1201900602890104834\
Twitter for iPhone,RT @WhiteHouse: President Trump has been fighting for increased burden sharing by NATO members and it's working. Over $130 billion in new\'85,12/3/2019 16:26,8714,0,TRUE,1201900459688103936\
Twitter for iPhone,The United States of America supports the brave people of Iran who are protesting for their FREEDOM. We have under the Trump Administration and always will!,12/3/2019 15:33,27239,125023,FALSE,1201887098049089538\
Twitter for iPhone,RT @RepMattGaetz: Nancy Pelosi and other House Democrats overestimated the extent to which whatever allegations they\'92re making about the Uk\'85,12/3/2019 12:43,9382,0,TRUE,1201844376009428992\
Twitter for iPhone,RT @RepMattGaetz: TONIGHT: I'll be on @seanhannity to discuss the latest on impeachment and the upcoming Judiciary hearings this week. TUNE\'85,12/3/2019 12:42,4861,0,TRUE,1201844266961686530\
Twitter for iPhone,RT @willchamberlain: Looks like @DevinNunes and his team did some excellent work hereThis is a robust defense of President TrumpRead th\'85,12/3/2019 12:40,12812,0,TRUE,1201843583936061442\
Twitter for iPhone,RT @DevinNunes: Great as always to be on with @JudgeJeanine https://t.co/XXIj69B81h,12/3/2019 12:39,8490,0,TRUE,1201843448858501120\
Twitter for iPhone,"RT @JudgeJeanine: Author of ""The Plot against The President:The true story behind how Congressman Devin Nunes uncovered the biggest politic\'85",12/3/2019 12:39,8828,0,TRUE,1201843400045142017\
Twitter for iPhone,RT @newtgingrich: In this week\'92s episode of my #podcast I\'92m joined by Lee Smith author of The Plot Against the President. I\'92ve tweeted qu\'85,12/3/2019 12:39,5910,0,TRUE,1201843347356291072\
Twitter for iPhone,True! https://t.co/Mr1L4Vv3eA,12/3/2019 11:09,15507,62104,FALSE,1201820712245383170\
Twitter for iPhone,RT @RepMarkGreen: President Zelensky has repeatedly said there was no pressure to investigate @POTUS @realDonaldTrump's political rivals. A\'85,12/3/2019 2:12,17807,0,TRUE,1201685504003125253\
Twitter for iPhone,RT @DailyMail: Ukraine's President Zelensky renews denial of a quid pro quo with Trump over military aid https://t.co/0OB3JQfJND,12/3/2019 2:10,9578,0,TRUE,1201685194249580544\
Twitter for iPhone,Mini Mike Bloomberg has instructed his third rate news organization not to investigate him or any Democrat but to go after President Trump only. The Failing New York Times thinks that is O.K. because their hatred &amp; bias is so great they can\'92t even see straight. It\'92s not O.K.!,12/2/2019 23:11,32797,126709,FALSE,1201639937268948992\
Twitter for iPhone,RT @CNBC: This year is shaping up to be one of the best ever for investors with nearly every single asset class on track to finish 2019 in\'85,12/2/2019 22:34,7062,0,TRUE,1201630774283386880\
Twitter for iPhone,Just landed in the United Kingdom heading to London for NATO meetings tomorrow. Prior to landing I read the Republicans Report on the Impeachment Hoax. Great job! Radical Left has NO CASE. Read the Transcripts. Shouldn\'92t even be allowed. Can we go to Supreme Court to stop?,12/2/2019 22:30,23815,106117,FALSE,1201629794535923712\
Twitter for iPhone,The Fed should lower rates (there is almost no inflation) and loosen making us competitive with other nations and manufacturing will SOAR! Dollar is very strong relative to others.,12/2/2019 22:21,17448,70987,FALSE,1201627440470212610\
Twitter for iPhone,Manufacturers are being held back by the strong Dollar which is being propped up by the ridiculous policies of the Federal Reserve - Which has called interest rates and quantitative tightening wrong from the first days of Jay Powell!,12/2/2019 21:19,14917,55697,FALSE,1201611943515017216\
Twitter for iPhone,https://t.co/zlfV4MOkom,12/2/2019 20:03,9842,30751,FALSE,1201592702028132358\
Twitter for iPhone,RT @realDonaldTrump: Breaking News: The President of Ukraine has just again announced that President Trump has done nothing wrong with resp\'85,12/2/2019 19:31,32811,0,TRUE,1201584813767045122\
Twitter for iPhone,"RT @thehill: #BREAKING: Ukraine's Zelensky: I never talked to Trump about ""position of a quid pro quo"" https://t.co/1oFG9XWTmj https://t.co\'85",12/2/2019 19:28,8017,0,TRUE,1201583838222340097\
Twitter for iPhone,Thank you to President Zelensky. Case over. The Do Nothing Democrats should finally go back to work! https://t.co/XrJSUsm9Wq,12/2/2019 19:27,16937,56914,FALSE,1201583651252834304\
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS last traveled to the United Kingdom on a state visit in June 2019. https://t.co/6rwp\'85,12/2/2019 18:45,8997,0,TRUE,1201573031518330885\
Twitter for iPhone,In the 3 decades before my election NATO spending declined by two-thirds and only 3 other NATO members were meeting their financial obligations. Since I took office the number of NATO allies fulfilling their obligations more than DOUBLED and NATO spending increased by $130B!,12/2/2019 18:17,15468,57288,FALSE,1201566010521858048\
